-1.1954,5.328,18.563,27.859,16.932,13.872,0.00096999,0.018959,0.22979,0.51746,0.19116,0.12833,1.7157,13.56,-0.13847,2.047,0.18111,0.91711,2.7837,13.665,0.95511,0.93327,0.94969,0
-1.0945,5.5518,18.768,28.109,17.094,13.946,0.00081634,0.020593,0.23496,0.52678,0.19483,0.12972,2.6844,13.729,-0.13337,2.0555,0.18462,0.91679,2.78,13.816,0.94139,0.92714,0.93794,0
-0.96815,5.7508,19.159,28.386,17.291,14.209,0.00064238,0.022087,0.24477,0.53722,0.19933,0.13462,3.9856,13.971,-0.14156,2.0509,0.18978,0.89546,2.747,14.04,0.92855,0.92114,0.9215,0
-0.82945,5.9826,19.363,28.648,17.441,14.561,0.0004746,0.023886,0.25,0.54716,0.20281,0.14148,3.9071,14.194,-0.14726,2.061,0.1943,0.88832,2.7457,14.273,0.92023,0.9247,0.91291,0
-0.73725,6.12,19.45,28.802,17.563,14.804,0.00037504,0.024991,0.25224,0.55303,0.20566,0.14618,2.7241,14.334,-0.15212,2.0673,0.19708,0.88337,2.7468,14.411,0.91697,0.92986,0.90963,0
-0.73332,6.2026,19.556,28.805,17.633,15.033,0.00037093,0.025661,0.25501,0.55316,0.20728,0.15071,2.1435,14.416,-0.17171,2.0672,0.1987,0.86298,2.724,14.512,0.91806,0.93307,0.91289,0
-0.76413,6.1745,19.782,28.848,17.699,15.221,0.00040007,0.025433,0.26098,0.5548,0.20885,0.15453,1.1375,14.493,-0.18937,2.0532,0.20083,0.8366,2.686,14.593,0.92076,0.932,0.91674,0
-0.72597,6.1196,19.987,28.964,17.763,15.417,0.00037836,0.02498,0.26638,0.55929,0.21036,0.15851,1.6056,14.587,-0.19541,2.038,0.20332,0.81999,2.6627,14.689,0.92194,0.93291,0.91603,0
-0.54844,6.1475,19.841,29.162,17.815,15.495,0.00025127,0.025209,0.26261,0.56697,0.21159,0.1601,0.26999,14.652,-0.17026,2.0466,0.20445,0.84819,2.7121,14.757,0.91894,0.94288,0.91418,0
-0.26185,6.2359,19.806,29.323,17.831,15.509,0.00010936,0.025942,0.26165,0.57323,0.21197,0.16038,2.2627,14.74,-0.14039,2.0512,0.20555,0.86874,2.7434,14.837,0.90476,0.94419,0.90053,0
-0.096494,6.3113,19.889,29.525,17.922,15.76,3.7813e-05,0.026565,0.2639,0.58119,0.21416,0.16572,2.6568,14.885,-0.13418,2.0516,0.20859,0.86922,2.7518,14.981,0.90053,0.95042,0.89884,0
-0.031661,6.3333,20.323,29.67,18.063,16.189,1.5601e-05,0.02675,0.27542,0.58688,0.21753,0.17487,3.7697,15.091,-0.16113,2.0269,0.21358,0.82368,2.6896,15.191,0.89972,0.95015,0.89645,0
-0.08666,6.333,20.632,29.78,18.311,16.64,1.7646e-05,0.026751,0.28386,0.59125,0.22357,0.1847,3.2534,15.268,-0.19867,2.0075,0.21836,0.77507,2.6313,15.357,0.90913,0.95797,0.90539,0
-0.097233,6.4433,20.991,29.807,18.532,17.006,2.1992e-05,0.027704,0.29386,0.59232,0.22899,0.19289,2.8884,15.447,-0.23679,1.9929,0.22263,0.71894,2.5589,15.538,0.90959,0.95797,0.89989,0
-0.061237,6.6087,21.25,29.895,18.744,17.206,2.8077e-05,0.029161,0.30112,0.5958,0.23423,0.19741,2.6647,15.607,-0.25661,1.9903,0.22629,0.68785,2.5185,15.703,0.90469,0.95523,0.89447,0
-0.075891,6.8271,21.368,29.95,18.829,17.428,8.8356e-05,0.031173,0.30445,0.59801,0.23637,0.20262,-8.6024,15.721,-0.27489,2.0038,0.22878,0.6718,2.5039,15.889,0.90217,0.95544,0.8897,0
-0.90088,5.6204,19.68,28.247,17.126,14.755,0.0015526,0.023507,0.26251,0.5367,0.20035,0.15639,-34.487,14.088,-0.18327,2.0096,0.19684,0.79547,2.6225,14.373,0.92923,0.92497,0.91847,0
-1.9896,3.4227,15.646,23.997,13.44,10.396,0.0039505,0.013368,0.18073,0.40411,0.13575,0.095228,-60.746,10.819,-0.024503,2.0361,0.13886,0.98194,2.8494,11.216,1.0097,0.89058,1.0003,0
-2.5949,1.6173,12.654,20.688,10.128,6.2183,0.0047757,0.0029128,0.11379,0.2941,0.074583,0.031656,-32.637,8.1185,0.22192,2.056,0.086969,1.2438,3.1737,8.0874,1.0572,0.77478,1.0429,0
-2.1998,1.4469,11.674,19.937,9.0504,5.3171,0.0037244,0.0022183,0.09378,0.26974,0.056491,0.020802,-3.4567,7.5376,0.36816,2.1433,0.07446,1.3584,3.3706,7.858,1.0176,0.7515,1.009,0
-1.4609,2.4013,13.234,22.152,10.065,6.408,0.0015612,0.0041242,0.11724,0.32925,0.068194,0.028135,25.586,8.7999,0.41398,2.1838,0.091419,1.342,3.3387,9.0129,0.90628,0.76547,0.90155,0
-1.135,3.0075,14.044,23.733,10.861,7.4345,0.00089418,0.0061529,0.13173,0.37618,0.078746,0.037184,8.8574,9.6575,0.42652,2.2396,0.10515,1.3519,3.3695,9.7283,0.88193,0.79017,0.87287,0
-1.0349,3.4439,14.868,24.643,11.24,8.0157,0.00074051,0.0079818,0.14782,0.40516,0.084318,0.042998,9.3064,10.196,0.41112,2.2354,0.11484,1.3286,3.3198,10.302,0.85851,0.77905,0.85069,0
-0.96862,3.8092,15.621,25.282,11.635,8.4686,0.00067566,0.0097723,0.16298,0.42635,0.090346,0.047937,6.5466,10.641,0.38091,2.2096,0.12301,1.2947,3.2505,10.786,0.83989,0.76728,0.82898,0
-0.80898,4.1144,16.321,26.372,12.327,8.7541,0.00051543,0.011363,0.17775,0.4648,0.10174,0.051244,10.465,11.18,0.3881,2.206,0.13457,1.2885,3.2421,11.355,0.82238,0.76788,0.81088,0
-0.50949,4.437,16.759,27.52,13.069,9.2797,0.00025588,0.013196,0.18739,0.50604,0.11429,0.057648,10.196,11.759,0.40952,2.2385,0.14647,1.3041,3.2862,11.9,0.81346,0.78856,0.80494,0
-0.23437,4.7541,17.272,28.824,13.81,9.8373,8.0584e-05,0.015159,0.19903,0.55428,0.12727,0.064782,13.423,12.377,0.43441,2.2725,0.1601,1.3209,3.3283,12.475,0.80629,0.80531,0.80962,0
-0.015773,5.0948,17.727,29.647,14.39,10.347,3.3664e-05,0.017363,0.20967,0.58641,0.1383,0.071456,10.172,12.865,0.43356,2.2839,0.17054,1.3181,3.3304,12.906,0.798,0.81398,0.79558,0
0.19395,5.3928,18.276,30.491,14.939,10.636,7.0909e-05,0.019435,0.22283,0.62013,0.14898,0.075447,7.2272,13.321,0.43985,2.2835,0.18115,1.3115,3.3193,13.381,0.78363,0.81196,0.77829,0
0.081308,5.5176,18.369,30.65,15.183,10.517,0.00013614,0.020336,0.22509,0.62652,0.15373,0.073832,-4.2902,13.386,0.4298,2.2765,0.18328,1.3072,3.3112,13.528,0.78338,0.80872,0.77668,0
-0.027506,5.3907,18.218,30.26,14.961,9.9854,0.00014503,0.019456,0.22146,0.61097,0.14937,0.066979,-6.2323,13.131,0.43521,2.2589,0.17806,1.3025,3.2949,13.251,0.77704,0.79544,0.77455,0
-0.003486,5.3048,18.019,29.778,14.816,10.068,0.00017315,0.018823,0.21653,0.59139,0.14642,0.068209,-3.1505,12.997,0.41768,2.2486,0.17359,1.2919,3.2788,13.166,0.78219,0.80089,0.78228,0
0.34752,5.3713,18.21,29.714,14.816,10.501,0.00021609,0.019303,0.22118,0.58874,0.14641,0.074406,6.0773,13.16,0.41174,2.238,0.17504,1.273,3.2469,13.291,0.77069,0.80395,0.76777,0
0.70763,5.6451,18.559,29.896,14.965,11.367,0.00037669,0.021273,0.22968,0.59591,0.14931,0.086207,7.2569,13.523,0.38854,2.2375,0.18046,1.2518,3.2172,13.636,0.76355,0.81254,0.75715,0
0.87711,5.8375,18.903,30.128,14.947,11.501,0.00053888,0.022733,0.23829,0.6052,0.14895,0.088198,3.6071,13.699,0.39657,2.2347,0.18399,1.2432,3.1937,13.781,0.74598,0.79927,0.74252,0
1.0052,5.9516,19.192,30.417,14.941,11.56,0.00068799,0.02363,0.24566,0.61693,0.14882,0.089113,3.203,13.845,0.41075,2.2348,0.18747,1.2416,3.183,13.946,0.73276,0.78849,0.72909,0
1.0742,6.0761,19.648,30.753,15.013,11.586,0.00077689,0.024627,0.2575,0.63054,0.15027,0.089518,2.9514,14.025,0.41299,2.2166,0.19221,1.227,3.1443,14.153,0.71913,0.77222,0.7125,0
1.1553,6.2366,20.076,31.035,15.155,11.768,0.00090009,0.025962,0.26884,0.64215,0.15313,0.092368,4.6049,14.238,0.40343,2.198,0.19723,1.2082,3.103,14.362,0.70979,0.76228,0.70368,0
1.312,6.3982,20.467,31.198,15.274,12.027,0.0011844,0.027319,0.27932,0.64893,0.15554,0.096505,4.2765,14.446,0.39093,2.1768,0.20147,1.1851,3.0553,14.524,0.69947,0.75448,0.69447,0
1.5615,6.6176,20.718,31.485,15.36,12.334,0.0016798,0.029226,0.28619,0.66092,0.15729,0.10148,4.1892,14.679,0.39955,2.1844,0.20613,1.1831,3.0515,14.784,0.68769,0.75216,0.68427,0
1.7546,6.7956,20.857,31.624,15.398,12.509,0.0020828,0.030826,0.29003,0.66675,0.15807,0.10433,1.8523,14.823,0.40726,2.1911,0.20868,1.1817,3.0484,14.935,0.67725,0.74911,0.67361,0
1.8775,6.9595,21.002,31.799,15.497,12.491,0.002361,0.032316,0.29407,0.67413,0.16011,0.10403,0.34932,14.937,0.41725,2.1947,0.21117,1.1815,3.045,15.049,0.66622,0.74242,0.66021,0
1.9024,7.0884,21.118,31.912,15.632,12.409,0.0024252,0.033524,0.29733,0.67896,0.16292,0.10267,0.39181,15.01,0.41795,2.1921,0.21297,1.178,3.0362,15.128,0.65956,0.73653,0.65338,0
1.9208,7.259,21.256,32.184,15.828,12.437,0.0024701,0.035173,0.30124,0.6906,0.16705,0.10315,3.6938,15.147,0.41985,2.1995,0.21661,1.181,3.0433,15.248,0.65594,0.73491,0.64973,0
