1.2741,4.4017,14.481,13.125,10.932,8.842,0.0010926,0.012941,0.13992,0.11491,0.079687,0.052154,4.5475,8.8428,-0.41291,1.7475,0.066784,0.080683,1.5736,8.945,0.64852,0.65302,0.63372,1
1.3426,4.3558,14.661,13.368,11.06,9.0012,0.0012099,0.012693,0.14341,0.11918,0.081579,0.054055,2.4465,8.9648,-0.4056,1.722,0.068689,0.073815,1.5614,9.0792,0.65241,0.66017,0.63999,1
1.3963,4.3087,14.76,13.531,11.255,9.1519,0.0013022,0.012425,0.14532,0.12208,0.084472,0.055856,-0.52278,9.067,-0.41307,1.7005,0.070244,0.046534,1.5432,9.1705,0.66045,0.67507,0.651,1
1.3589,4.2335,14.544,13.465,11.332,9.2035,0.0012364,0.012012,0.14113,0.12092,0.085625,0.056482,-2.7239,9.0227,-0.44439,1.6953,0.069566,-0.0070584,1.5159,9.123,0.67703,0.70137,0.66928,1
1.2806,4.2724,14.31,13.102,11.229,9.1187,0.0011032,0.012221,0.13665,0.11469,0.084131,0.055466,-3.9443,8.8855,-0.46992,1.7286,0.067377,-0.02366,1.5331,8.9974,0.67938,0.70488,0.67141,1
1.1861,4.0999,13.833,12.568,10.936,9.0197,0.00094446,0.011293,0.12777,0.10559,0.079826,0.054278,-4.3645,8.607,-0.50161,1.7437,0.063282,-0.058757,1.5518,8.716,0.69532,0.72396,0.68654,1
0.82433,3.235,11.971,11.036,9.8566,8.269,0.00062661,0.0081954,0.10035,0.083739,0.066173,0.046353,-18.352,7.532,-0.57028,1.7125,0.050906,-0.15137,1.5357,7.7673,0.76655,0.77438,0.77533,1
0.59642,2.3773,10.14,10.056,8.9729,7.6293,0.00038078,0.0047129,0.072809,0.069327,0.054834,0.039545,-14.019,6.6287,-0.62131,1.6363,0.040268,-0.32373,1.4589,6.8871,0.86005,0.88678,0.85973,1
0.40734,1.8421,8.7989,9.3696,8.3998,7.205,0.00017061,0.0025896,0.052632,0.059281,0.047428,0.034882,-9.4496,6.0038,-0.64876,1.6072,0.03283,-0.42965,1.4758,6.1896,0.94605,1.0176,0.93692,1
0.59306,2.0941,9.2479,10.015,8.8091,7.5438,0.00024801,0.002992,0.057292,0.067033,0.051866,0.038063,6.9013,6.3837,-0.62998,1.6096,0.036249,-0.39245,1.4915,6.451,0.91506,1.0158,0.90762,1
