-2.1233,15.214,30.605,30.501,12.522,7.1685,0.0030228,0.15435,0.62464,0.62067,0.10465,0.034309,4.0574,15.648,0.0371,1.7241,0.25694,0.60248,1.4977,15.73,0.23845,-0.006175,0.23708,1
-2.021,15.477,30.864,31.416,12.916,7.2496,0.0027458,0.15975,0.63514,0.65836,0.11135,0.035086,6.2831,15.984,0.041858,1.7193,0.26707,0.60284,1.5033,16.082,0.24235,0.014622,0.24037,1
-2.0657,15.731,31.076,31.962,13.187,7.3758,0.002896,0.1651,0.64388,0.68131,0.11604,0.036312,2.3268,16.211,0.034044,1.726,0.27426,0.60324,1.511,16.334,0.24801,0.024041,0.24574,1
-2.1546,16.128,31.465,32.417,13.201,7.4037,0.0031608,0.17348,0.66033,0.70072,0.11627,0.036598,3.625,16.41,0.030951,1.7226,0.28176,0.60106,1.511,16.495,0.24145,0.015543,0.24246,1
-2.0865,16.302,32.04,32.467,13.21,7.5348,0.0029882,0.17721,0.68458,0.70286,0.11642,0.037922,1.5458,16.578,0.036816,1.7164,0.287,0.59753,1.4994,16.688,0.23229,0.00086747,0.23231,1
-1.9254,16.449,32.524,32.781,13.276,7.9172,0.0025537,0.18039,0.70532,0.71657,0.11755,0.041981,5.6354,16.837,0.046758,1.7183,0.29406,0.59973,1.498,16.943,0.23202,0.0021758,0.23431,1
-2.1246,16.115,32.141,32.273,13.074,8.0015,0.003245,0.17356,0.68948,0.69556,0.11425,0.042912,-6.2728,16.58,0.036149,1.7362,0.2865,0.60329,1.4979,16.815,0.24556,0.0037704,0.25069,1
-2.4606,15.79,31.407,32.032,12.858,7.9554,0.0042856,0.16682,0.65929,0.68569,0.11054,0.042465,-6.4786,16.264,0.01923,1.7574,0.27818,0.60892,1.504,16.623,0.26654,0.017007,0.27153,1
-2.5244,15.565,30.698,31.611,12.732,7.806,0.004429,0.162,0.62946,0.66754,0.10832,0.040778,-2.7516,15.981,0.0081514,1.7664,0.26876,0.60987,1.5117,16.291,0.27364,0.024664,0.27666,1
-2.0052,16.292,31.353,33.056,13.158,8.0578,0.0029813,0.17776,0.65719,0.73115,0.11562,0.043476,16.16,16.652,0.03689,1.745,0.28803,0.61577,1.5425,16.974,0.25648,0.04117,0.25562,1
-1.4775,17.08,32.285,34.983,13.711,8.5597,0.0015719,0.19506,0.6961,0.81969,0.12562,0.04904,19.936,17.523,0.072245,1.7372,0.31451,0.63691,1.6021,17.633,0.24797,0.067354,0.25009,1
-1.1797,17.807,33.403,37.01,14.446,9.1794,0.00096122,0.21153,0.74416,0.9142,0.13954,0.05646,14.386,18.444,0.094957,1.7484,0.34448,0.66054,1.6623,18.515,0.25268,0.093156,0.24892,1
-1.0479,18.15,34.147,37.898,14.981,9.7198,0.00074642,0.21986,0.77796,0.95758,0.14978,0.063171,6.9154,18.975,0.094046,1.7604,0.36152,0.66239,1.6674,19.07,0.26102,0.10454,0.25929,1
-0.99621,18.733,35.315,38.086,15.157,10.048,0.00067461,0.23425,0.83229,0.96705,0.1532,0.067383,4.1443,19.391,0.078508,1.7425,0.37581,0.62837,1.5883,19.499,0.24714,0.076638,0.24692,1
-1.0057,19.143,36.29,38.086,15.123,10.016,0.00068662,0.24446,0.87845,0.96704,0.1525,0.066959,4.8388,19.609,0.075734,1.7187,0.38501,0.60613,1.5343,13.367,0.22797,0.044803,-0.13676,1
-1.0261,19.365,37.001,38.086,15.242,10.024,0.00071258,0.25001,0.91285,0.96704,0.15495,0.067047,2.6926,19.782,0.072824,1.7098,0.3921,0.59618,1.5103,13.531,0.21898,0.02681,-0.14608,1
