7.8444,15.557,28.374,20.928,8.4031,-0.11288,0.041844,0.16181,0.53789,0.29293,0.047689,0.00046926,-3.1141,13.499,0.17869,1.9246,0.18044,0.92298,2.4784,13.753,-0.56331,-0.55174,-0.55577,1
7.3482,15.397,27.723,20.444,7.9077,-0.56191,0.036469,0.1584,0.51304,0.27924,0.042007,0.00050725,-8.7339,13.043,0.15374,1.8988,0.17161,0.9092,2.4562,13.326,-0.58764,-0.55792,-0.57555,1
7.2036,15.345,27.275,20,7.5844,-0.88866,0.034934,0.15734,0.49638,0.26723,0.038546,0.00067762,-1.7934,12.753,0.12882,1.8999,0.16585,0.90721,2.4644,12.986,-0.61518,-0.5723,-0.60315,1
7.9028,15.99,27.931,20.65,7.9357,-0.55076,0.041982,0.17081,0.52111,0.28517,0.042228,0.00037884,6.968,13.31,0.1149,1.8988,0.17695,0.88097,2.4246,13.611,-0.61044,-0.58202,-0.59923,1
8.5285,16.584,28.583,21.3,8.2707,-0.16764,0.048921,0.18392,0.54602,0.30377,0.045963,0.0002935,10.022,13.85,0.10925,1.893,0.18815,0.85626,2.3857,14.011,-0.60168,-0.58823,-0.59453,1
8.5252,16.654,29.092,21.938,8.556,0.089173,0.049337,0.1858,0.56502,0.32138,0.049006,0.00024253,-1.713,14.143,0.13335,1.8718,0.19513,0.84698,2.3479,14.432,-0.57343,-0.56757,-0.56088,1
7.4934,15.195,27.47,20.822,7.8488,-0.34422,0.039802,0.15928,0.50944,0.29322,0.042622,0.00090667,-26.653,13.081,0.15199,1.8593,0.17421,0.85604,2.3325,13.484,-0.57149,-0.5417,-0.54829,1
6.6872,13.481,25.901,19.432,7.3189,-0.9039,0.031196,0.12537,0.45253,0.25551,0.036942,0.0012272,-16.807,11.986,0.17416,1.9078,0.15046,0.9159,2.4091,12.529,-0.578,-0.51373,-0.56317,1
6.4601,12.518,24.92,18.56,6.9032,-1.2202,0.029558,0.10677,0.41998,0.23445,0.033989,0.001602,-44.287,11.357,0.17972,1.945,0.13773,0.95385,2.4594,12.123,-0.59628,-0.50216,-0.56504,1
4.6874,10.992,23.705,17.596,6.2467,-1.2928,0.022334,0.084819,0.38165,0.21136,0.028753,0.0015085,-8.8542,10.322,0.27978,1.8872,0.12174,0.98816,2.4881,11.162,-0.54156,-0.4722,-0.54171,1
3.5083,9.8503,22.288,16.595,5.3232,-1.4453,0.014575,0.06908,0.34059,0.19008,0.021549,0.0018381,-17.989,9.3531,0.32803,1.8335,0.10629,0.99036,2.4599,10.396,-0.52759,-0.44501,-0.54081,1
2.2375,9.1691,21.6,15.709,4.2542,-1.6368,0.0053877,0.05854,0.31764,0.16713,0.012586,0.0020219,39.688,8.5555,0.38907,1.8024,0.093884,1.042,2.5719,9.4074,-0.53266,-0.44828,-0.55754,1
2.365,9.0013,20.839,15.142,3.8783,-1.8675,0.0058996,0.060075,0.31388,0.16226,0.011072,0.0030699,-15.687,8.2263,0.36374,1.8026,0.092711,1.0538,2.6103,9.5842,-0.58025,-0.46402,-0.58604,1
2.1559,8.798,19.46,14.346,4.021,-2.1812,0.0048441,0.057466,0.27774,0.14623,0.011958,0.0039323,-6.1403,7.7666,0.27985,1.7861,0.083694,1.0283,2.5672,8.8885,-0.59396,-0.44858,-0.60764,1
2.4281,8.6781,18.042,13.731,4.816,-2.317,0.0057143,0.055163,0.23496,0.13295,0.017111,0.0041634,-21.229,7.5631,0.13864,1.8123,0.075011,0.94922,2.4088,8.4048,-0.5789,-0.40608,-0.57625,1
3.6132,10.003,18.757,14.439,6.0343,-2.161,0.0090922,0.067985,0.23677,0.14027,0.024863,0.0032226,24.008,8.4476,-0.0032308,1.8907,0.080368,0.85737,2.2853,8.5241,-0.58355,-0.41549,-0.59033,1
4.2718,11.248,20.34,15.688,6.7145,-1.8177,0.012259,0.084675,0.27645,0.16474,0.030167,0.0022428,12.196,9.4076,-0.0037098,1.8796,0.095088,0.82677,2.2548,9.4913,-0.56671,-0.43953,-0.56316,1
4.5427,11.887,21.309,16.602,7.1362,-1.6398,0.013824,0.094417,0.30303,0.18401,0.034,0.0018101,8.6147,9.9729,0.0022911,1.8564,0.10518,0.80158,2.2069,10.093,-0.54741,-0.43716,-0.54406,1
4.8444,12.49,21.998,17.123,7.3122,-1.4955,0.015712,0.10419,0.32286,0.19557,0.035689,0.0015184,4.2521,10.379,0.0043205,1.8466,0.11259,0.78982,2.2004,10.471,-0.55001,-0.45427,-0.5483,1
5.0011,12.862,22.506,17.535,7.433,-1.376,0.016744,0.11041,0.33777,0.20505,0.036845,0.0012875,3.6189,10.66,0.01297,1.8336,0.11802,0.78198,2.1894,10.747,-0.54658,-0.46068,-0.54846,1
5.2564,13.089,22.903,17.734,7.5542,-1.2733,0.018478,0.11425,0.34977,0.20968,0.038104,0.0010993,3.866,10.877,0.020658,1.8474,0.1219,0.79454,2.2205,10.967,-0.54899,-0.47105,-0.54929,1
4.7731,12.308,22.414,17.367,7.2399,-1.5232,0.015833,0.10224,0.33596,0.20178,0.035447,0.0017213,-2.9842,10.43,0.04639,1.8458,0.1155,0.82091,2.2362,10.601,-0.54448,-0.44748,-0.53662,1
4.6142,11.966,22.368,17.359,7.2288,-1.653,0.014844,0.096535,0.33467,0.20169,0.03539,0.001983,1.0574,10.314,0.058031,1.8515,0.11418,0.83657,2.2427,10.561,-0.53785,-0.42891,-0.52638,1
4.2598,11.506,22.286,17.456,7.1976,-1.6788,0.012519,0.088961,0.33216,0.20405,0.035068,0.0020381,-0.92564,10.171,0.087353,1.829,0.11247,0.83952,2.2097,10.4,-0.51229,-0.39619,-0.49897,1
4.5517,11.87,22.887,18.139,7.5331,-1.4445,0.014024,0.094256,0.34965,0.21989,0.038206,0.0014787,-3.241,10.589,0.09199,1.8148,0.11958,0.81596,2.1554,10.875,-0.49435,-0.38953,-0.49209,1
4.4994,11.567,22.946,18.173,7.5065,-1.4462,0.013662,0.089549,0.3514,0.2207,0.038025,0.0014866,-2.1572,10.541,0.11634,1.8191,0.11914,0.83241,2.167,10.869,-0.48588,-0.37811,-0.47895,1
4.7311,11.846,23.174,18.578,7.7064,-1.2744,0.015117,0.094067,0.35855,0.23076,0.040152,0.0012413,3.8604,10.794,0.10768,1.8054,0.12332,0.80363,2.1084,11.129,-0.47702,-0.37472,-0.47347,1
5.1447,12.483,23.73,19.219,7.966,-0.88723,0.017875,0.1047,0.37594,0.24705,0.042623,0.00078994,17.591,11.276,0.1063,1.7829,0.1315,0.76936,2.0529,11.43,-0.46766,-0.3857,-0.45846,1
5.7678,13.566,24.517,20.255,8.4111,-0.40225,0.022367,0.12317,0.40108,0.27391,0.047204,0.00018158,12.938,12.019,0.083429,1.7459,0.14465,0.70626,1.9527,12.094,-0.45876,-0.39826,-0.44759,1
6.4358,14.238,25.223,20.868,8.7944,-0.094664,0.027852,0.1353,0.42433,0.29043,0.051751,3.0524e-05,8.5388,12.577,0.072239,1.7566,0.15495,0.69302,1.9469,12.725,-0.4616,-0.41353,-0.46083,1
6.9352,14.613,25.605,21.175,9.0915,0.013221,0.032207,0.14242,0.43714,0.29894,0.055251,2.3356e-05,5.0291,12.905,0.053381,1.78,0.161,0.68718,1.9509,12.968,-0.46801,-0.42349,-0.46642,1
7.3082,14.89,25.976,21.423,9.4592,0.20995,0.035652,0.14787,0.4499,0.30604,0.059727,4.8008e-05,4.9098,13.211,0.046651,1.8009,0.16654,0.68871,1.9677,13.265,-0.46311,-0.42729,-0.46085,1
